original node ID, percentage node was in agreeable majority
10211,303,7.0,90.0
10211,338,11.0,43.0
10211,336,7.0,87.0
10211,415,7.0,84.0
10211,299,7.0,89.0
10211,107,10.0,90.0
10211,300,5.0,90.0
10211,110,9.0,89.0
10216,336,7.0,87.0
10216,338,10.0,55.0
10216,112,6.0,85.0
10216,307,7.0,86.0
10216,107,11.0,86.0
10216,110,7.0,85.0
10216,415,8.0,84.0
10216,303,5.0,88.0
10216,389,5.0,49.0
10216,300,8.0,88.0
10216,417,9.0,83.0
10216,299,7.0,87.0
10222,338,13.0,38.0
10222,300,6.0,87.0
10222,307,6.0,87.0
10222,303,6.0,87.0
10222,417,7.0,82.0
10222,110,11.0,88.0
10222,112,4.0,82.0
10222,107,11.0,85.0
10222,299,7.0,86.0
10222,336,11.0,84.0
10222,415,8.0,83.0
10222,389,3.0,50.0
10226,417,10.0,84.0
10226,107,3.0,85.0
10226,112,9.0,82.0
10226,415,8.0,85.0
10226,303,8.0,87.0
10226,307,9.0,87.0
10226,300,5.0,87.0
10226,389,5.0,44.0
10226,110,11.0,86.0
10226,299,4.0,86.0
10226,336,11.0,86.0
10226,338,6.0,52.0
10227,415,7.0,86.0
10227,303,3.0,92.0
10227,336,5.0,91.0
10227,107,8.0,90.0
10227,307,7.0,92.0
10227,300,9.0,92.0
10227,112,8.0,87.0
10227,299,11.0,91.0
10227,338,6.0,51.0
10227,417,12.0,93.0
10227,110,12.0,89.0
10227,389,7.0,53.0
10234,307,6.0,89.0
10234,110,9.0,86.0
10234,338,4.0,40.0
10234,303,8.0,91.0
10234,299,6.0,88.0
10234,415,7.0,85.0
10234,112,9.0,82.0
10234,417,9.0,84.0
10234,389,11.0,58.0
10234,300,3.0,91.0
10234,107,8.0,89.0
10234,336,9.0,90.0
10246,389,10.0,46.0
10246,112,7.0,88.0
10246,338,3.0,48.0
10246,417,8.0,86.0
10246,110,10.0,90.0
10246,415,6.0,85.0
10246,300,6.0,91.0
10246,107,13.0,91.0
10246,336,7.0,90.0
10246,303,6.0,91.0
10246,307,11.0,91.0
10246,299,4.0,90.0
10249,415,10.0,89.0
10249,107,10.0,95.0
10249,417,8.0,90.0
10249,303,4.0,97.0
10249,110,4.0,94.0
10249,300,10.0,97.0
10249,112,5.0,86.0
10249,389,6.0,56.0
10249,336,9.0,94.0
10249,338,6.0,46.0
10249,299,8.0,94.0
10249,307,10.0,95.0
10256,417,8.0,87.0
10256,110,8.0,89.0
10256,300,4.0,92.0
10256,303,8.0,92.0
10256,338,6.0,45.0
10256,107,11.0,90.0
10256,299,8.0,89.0
10256,415,11.0,84.0
10256,336,7.0,89.0
10256,112,9.0,81.0
10256,389,7.0,59.0
10256,307,5.0,90.0
10284,389,8.0,51.0
10284,303,9.0,88.0
10284,107,3.0,88.0
10284,110,9.0,87.0
10284,299,8.0,85.0
10284,338,8.0,39.0
10284,336,5.0,87.0
10284,307,13.0,86.0
10284,300,6.0,88.0
10284,415,6.0,82.0
10284,417,9.0,85.0
10284,112,11.0,83.0
10288,110,7.0,86.0
10288,389,11.0,60.0
10288,107,7.0,89.0
10288,415,5.0,83.0
10288,112,11.0,82.0
10288,417,6.0,90.0
10288,307,13.0,89.0
10288,336,5.0,88.0
10288,300,4.0,91.0
10288,303,4.0,91.0
10288,299,8.0,88.0
10288,338,8.0,48.0
10299,110,7.0,69.0
10299,112,7.0,61.0
10299,415,6.0,68.0
10299,303,9.0,70.0
10299,338,7.0,53.0
10299,107,13.0,70.0
10299,417,7.0,65.0
10299,300,7.0,70.0
10299,336,5.0,69.0
10299,299,11.0,69.0
10299,389,9.0,65.0
10299,307,4.0,68.0
10318,112,11.0,82.0
10318,389,6.0,56.0
10318,417,4.0,86.0
10318,336,8.0,88.0
10318,107,5.0,89.0
10318,307,9.0,89.0
10318,338,7.0,46.0
10318,299,8.0,88.0
10318,300,10.0,91.0
10318,415,7.0,83.0
10318,110,7.0,90.0
10318,303,13.0,91.0
10324,338,8.0,49.0
10324,112,7.0,79.0
10324,415,8.0,74.0
10324,110,3.0,75.0
10324,299,11.0,77.0
10324,307,5.0,78.0
10324,336,14.0,79.0
10324,389,7.0,47.0
10324,300,9.0,80.0
10324,107,9.0,80.0
10324,417,6.0,75.0
10324,303,7.0,80.0
10325,107,8.0,81.0
10325,338,13.0,56.0
10325,112,8.0,74.0
10325,389,8.0,56.0
10325,417,5.0,76.0
10325,303,5.0,81.0
10325,300,6.0,81.0
10325,110,8.0,76.0
10325,307,3.0,79.0
10325,415,5.0,73.0
10325,336,14.0,80.0
10325,299,11.0,78.0
10333,300,11.0,93.0
10333,417,6.0,86.0
10333,110,12.0,90.0
10333,336,4.0,90.0
10333,303,7.0,93.0
10333,338,9.0,46.0
10333,307,6.0,91.0
10333,389,7.0,56.0
10333,107,7.0,91.0
10333,299,10.0,92.0
10333,112,10.0,82.0
10333,415,7.0,87.0
10357,299,11.0,90.0
10357,336,9.0,90.0
10357,307,9.0,91.0
10357,303,9.0,91.0
10357,415,4.0,83.0
10357,300,12.0,91.0
10357,110,5.0,88.0
10357,389,7.0,48.0
10357,107,9.0,89.0
10357,338,6.0,54.0
10357,112,8.0,86.0
10357,417,7.0,86.0
10360,417,9.0,86.0
10360,303,4.0,93.0
10360,300,14.0,93.0
10360,107,9.0,93.0
10360,336,9.0,90.0
10360,112,2.0,84.0
10360,389,7.0,56.0
10360,307,7.0,91.0
10360,415,8.0,87.0
10360,299,9.0,90.0
10360,110,8.0,88.0
10360,338,5.0,46.0
10362,299,7.0,81.0
10362,307,5.0,82.0
10362,389,5.0,47.0
10362,110,9.0,81.0
10362,417,13.0,77.0
10362,338,5.0,53.0
10362,336,6.0,85.0
10362,107,10.0,82.0
10362,112,7.0,77.0
10362,415,9.0,78.0
10362,300,13.0,84.0
10362,303,4.0,84.0
10365,336,11.0,83.0
10365,112,13.0,83.0
10365,415,7.0,78.0
10365,303,6.0,84.0
10365,110,11.0,79.0
10365,389,6.0,51.0
10365,299,7.0,81.0
10365,417,9.0,81.0
10365,107,9.0,82.0
10365,300,3.0,84.0
10365,338,5.0,49.0
10365,307,7.0,82.0
10375,107,11.0,79.0
10375,110,8.0,74.0
10375,307,9.0,77.0
10375,112,5.0,74.0
10375,303,9.0,79.0
10375,389,4.0,54.0
10375,338,5.0,60.0
10375,299,9.0,76.0
10375,417,6.0,76.0
10375,415,7.0,73.0
10375,300,9.0,79.0
10375,336,14.0,78.0
10404,417,8.0,87.0
10404,112,8.0,81.0
10404,303,14.0,90.0
10404,336,6.0,87.0
10404,338,8.0,47.0
10404,299,3.0,87.0
10404,415,8.0,84.0
10404,389,6.0,57.0
10404,107,8.0,88.0
10404,110,11.0,87.0
10404,307,8.0,88.0
10404,300,5.0,90.0
10431,112,6.0,87.0
10431,299,7.0,91.0
10431,107,10.0,92.0
10431,300,4.0,94.0
10431,336,5.0,91.0
10431,415,13.0,88.0
10431,303,12.0,94.0
10431,307,4.0,92.0
10431,389,5.0,51.0
10431,338,6.0,45.0
10431,110,10.0,89.0
10431,417,9.0,89.0
10439,307,11.0,89.0
10439,338,6.0,42.0
10439,389,6.0,50.0
10439,415,8.0,85.0
10439,336,7.0,88.0
10439,417,7.0,88.0
10439,110,8.0,88.0
10439,300,5.0,91.0
10439,107,11.0,89.0
10439,112,7.0,84.0
10439,303,3.0,91.0
10439,299,13.0,88.0
10481,110,11.0,91.0
10481,112,9.0,87.0
10481,338,4.0,47.0
10481,299,5.0,91.0
10481,303,7.0,92.0
10481,389,7.0,49.0
10481,336,9.0,89.0
10481,415,5.0,84.0
10481,107,8.0,90.0
10481,307,13.0,92.0
10481,417,7.0,89.0
10481,300,8.0,92.0
10495,307,18.0,95.0
10495,336,12.0,94.0
10495,415,13.0,91.0
10495,303,12.0,97.0
10495,110,4.0,92.0
10495,300,5.0,97.0
10495,389,5.0,52.0
10495,107,5.0,97.0
10495,338,5.0,46.0
10495,417,7.0,90.0
10495,112,6.0,88.0
10495,299,6.0,94.0
10531,338,9.0,54.0
10531,110,12.0,84.0
10531,336,6.0,86.0
10531,307,2.0,87.0
10531,389,11.0,46.0
10531,417,6.0,84.0
10531,112,7.0,84.0
10531,300,6.0,87.0
10531,107,9.0,85.0
10531,299,8.0,86.0
10531,303,8.0,87.0
10531,415,5.0,81.0
10551,338,6.0,47.0
10551,303,5.0,92.0
10551,110,11.0,89.0
10551,415,9.0,86.0
10551,417,7.0,87.0
10551,389,7.0,57.0
10551,336,10.0,89.0
10551,307,4.0,90.0
10551,107,12.0,90.0
10551,112,6.0,83.0
10551,299,6.0,89.0
10551,300,9.0,92.0
10564,417,12.0,89.0
10564,300,9.0,92.0
10564,107,9.0,90.0
10564,415,5.0,88.0
10564,336,8.0,89.0
10564,112,6.0,83.0
10564,389,5.0,51.0
10564,307,7.0,90.0
10564,110,6.0,91.0
10564,338,9.0,45.0
10564,299,9.0,89.0
10564,303,8.0,92.0
10586,336,18.0,91.0
10586,110,5.0,89.0
10586,107,4.0,92.0
10586,300,12.0,94.0
10586,112,7.0,87.0
10586,299,6.0,91.0
10586,303,5.0,94.0
10586,338,4.0,47.0
10586,307,12.0,92.0
10586,417,12.0,95.0
10586,415,6.0,86.0
10586,389,5.0,51.0
10587,336,3.0,84.0
10587,300,9.0,85.0
10587,307,6.0,83.0
10587,110,8.0,80.0
10587,417,7.0,80.0
10587,415,6.0,77.0
10587,299,7.0,82.0
10587,303,7.0,85.0
10587,389,7.0,58.0
10587,338,11.0,52.0
10587,107,13.0,83.0
10587,112,8.0,78.0
10604,389,6.0,59.0
10604,415,7.0,86.0
10604,107,11.0,90.0
10604,299,7.0,89.0
10604,338,8.0,47.0
10604,307,9.0,90.0
10604,300,5.0,92.0
10604,110,13.0,87.0
10604,336,5.0,89.0
10604,303,7.0,92.0
10604,112,7.0,81.0
10604,417,8.0,89.0
10620,415,10.0,89.0
10620,307,7.0,89.0
10620,112,9.0,82.0
10620,299,5.0,88.0
10620,303,6.0,89.0
10620,300,8.0,89.0
10620,389,10.0,44.0
10620,107,6.0,87.0
10620,336,7.0,88.0
10620,110,8.0,86.0
10620,338,6.0,48.0
10620,417,6.0,82.0
10625,300,17.0,82.0
10625,107,6.0,82.0
10625,389,7.0,55.0
10625,415,5.0,76.0
10625,338,10.0,49.0
10625,112,5.0,75.0
10625,336,10.0,81.0
10625,299,4.0,81.0
10625,307,5.0,80.0
10625,417,5.0,77.0
10625,303,8.0,82.0
10625,110,7.0,77.0
10626,389,6.0,48.0
10626,336,8.0,92.0
10626,110,9.0,92.0
10626,338,7.0,46.0
10626,417,10.0,90.0
10626,303,6.0,93.0
10626,415,8.0,85.0
10626,299,12.0,92.0
10626,107,7.0,91.0
10626,300,2.0,93.0
10626,307,8.0,93.0
10626,112,9.0,86.0
10639,415,6.0,84.0
10639,299,12.0,89.0
10639,307,8.0,90.0
10639,389,6.0,57.0
10639,338,9.0,47.0
10639,303,9.0,92.0
10639,336,5.0,89.0
10639,417,7.0,85.0
10639,110,7.0,89.0
10639,107,8.0,90.0
10639,300,5.0,92.0
10639,112,10.0,83.0
10660,389,12.0,56.0
10660,307,9.0,61.0
10660,336,7.0,60.0
10660,338,6.0,40.0
10660,415,11.0,65.0
10660,303,7.0,61.0
10660,107,6.0,61.0
10660,112,10.0,56.0
10660,299,5.0,62.0
10660,417,6.0,62.0
10660,300,7.0,61.0
10660,110,8.0,56.0
10667,303,16.0,87.0
10667,336,5.0,86.0
10667,417,5.0,86.0
10667,107,7.0,85.0
10667,389,13.0,48.0
10667,112,4.0,82.0
10667,300,11.0,87.0
10667,338,7.0,52.0
10667,110,6.0,86.0
10667,299,5.0,86.0
10667,415,5.0,81.0
10667,307,12.0,87.0
10682,417,7.0,91.0
10682,110,8.0,93.0
10682,338,4.0,47.0
10682,299,9.0,95.0
10682,300,6.0,98.0
10682,112,13.0,87.0
10682,389,6.0,53.0
10682,415,11.0,92.0
10682,107,8.0,96.0
10682,336,8.0,95.0
10682,303,3.0,98.0
10682,307,8.0,96.0
10688,110,8.0,78.0
10688,338,7.0,54.0
10688,336,9.0,80.0
10688,417,5.0,78.0
10688,307,5.0,79.0
10688,112,12.0,74.0
10688,415,8.0,75.0
10688,107,6.0,79.0
10688,300,10.0,81.0
10688,303,5.0,81.0
10688,299,12.0,78.0
10688,389,9.0,64.0
10705,338,12.0,59.0
10705,112,6.0,83.0
10705,389,5.0,47.0
10705,415,5.0,82.0
10705,299,9.0,89.0
10705,336,8.0,87.0
10705,307,8.0,88.0
10705,110,6.0,85.0
10705,107,6.0,86.0
10705,417,10.0,81.0
10705,300,8.0,88.0
10705,303,6.0,88.0
10711,415,16.0,86.0
10711,110,6.0,87.0
10711,417,11.0,85.0
10711,336,5.0,89.0
10711,389,9.0,57.0
10711,307,12.0,88.0
10711,112,7.0,81.0
10711,303,3.0,90.0
10711,338,6.0,47.0
10711,300,6.0,90.0
10711,299,10.0,87.0
10711,107,3.0,88.0
10722,112,9.0,84.0
10722,299,5.0,90.0
10722,307,6.0,91.0
10722,300,7.0,93.0
10722,107,9.0,91.0
10722,338,8.0,44.0
10722,389,8.0,56.0
10722,303,14.0,93.0
10722,110,5.0,88.0
10722,336,7.0,90.0
10722,415,6.0,89.0
10722,417,9.0,86.0
10723,336,10.0,92.0
10723,307,9.0,91.0
10723,389,6.0,46.0
10723,303,8.0,91.0
10723,415,7.0,87.0
10723,338,7.0,48.0
10723,299,7.0,90.0
10723,107,8.0,89.0
10723,112,6.0,88.0
10723,300,7.0,91.0
10723,417,10.0,86.0
10723,110,9.0,88.0
10727,336,9.0,86.0
10727,300,7.0,85.0
10727,417,8.0,80.0
10727,299,10.0,82.0
10727,112,10.0,76.0
10727,415,3.0,79.0
10727,303,7.0,85.0
10727,107,8.0,85.0
10727,307,4.0,83.0
10727,389,6.0,46.0
10727,338,9.0,54.0
10727,110,11.0,80.0
10756,417,15.0,75.0
10756,107,6.0,80.0
10756,110,3.0,81.0
10756,112,9.0,77.0
10756,307,5.0,80.0
10756,303,6.0,80.0
10756,415,12.0,74.0
10756,299,7.0,79.0
10756,336,12.0,79.0
10756,389,5.0,51.0
10756,300,3.0,80.0
10756,338,10.0,47.0
10793,299,10.0,88.0
10793,107,6.0,89.0
10793,303,7.0,91.0
10793,336,7.0,88.0
10793,389,7.0,52.0
10793,415,9.0,89.0
10793,300,14.0,91.0
10793,307,6.0,89.0
10793,112,5.0,84.0
10793,110,7.0,86.0
10793,417,6.0,86.0
10793,338,7.0,44.0
10822,303,7.0,90.0
10822,299,7.0,87.0
10822,336,9.0,87.0
10822,415,11.0,86.0
10822,110,8.0,85.0
10822,112,7.0,85.0
10822,389,8.0,51.0
10822,338,7.0,41.0
10822,307,10.0,88.0
10822,107,8.0,88.0
10822,300,8.0,90.0
10822,417,7.0,85.0
10824,307,10.0,75.0
10824,336,5.0,72.0
10824,389,9.0,54.0
10824,299,10.0,74.0
10824,107,11.0,75.0
10824,112,11.0,70.0
10824,110,6.0,76.0
10824,338,6.0,44.0
10824,415,8.0,71.0
10824,303,7.0,75.0
10824,300,7.0,75.0
10824,417,5.0,70.0
10832,338,17.0,58.0
10832,303,5.0,77.0
10832,415,6.0,71.0
10832,417,11.0,74.0
10832,112,2.0,70.0
10832,307,6.0,77.0
10832,299,5.0,76.0
10832,336,3.0,76.0
10832,107,7.0,75.0
10832,389,10.0,54.0
10832,110,9.0,74.0
10832,300,12.0,77.0
10841,107,9.0,84.0
10841,417,7.0,81.0
10841,303,6.0,84.0
10841,112,7.0,77.0
10841,336,14.0,83.0
10841,307,7.0,84.0
10841,110,4.0,81.0
10841,415,8.0,80.0
10841,299,6.0,83.0
10841,389,9.0,51.0
10841,338,3.0,45.0
10841,300,6.0,84.0
10852,307,7.0,81.0
10852,336,8.0,82.0
10852,415,7.0,77.0
10852,110,7.0,78.0
10852,417,7.0,78.0
10852,300,9.0,83.0
10852,389,11.0,56.0
10852,303,9.0,83.0
10852,299,8.0,82.0
10852,338,6.0,52.0
10852,112,7.0,76.0
10852,107,7.0,83.0
10858,107,8.0,88.0
10858,338,6.0,43.0
10858,307,6.0,88.0
10858,110,11.0,89.0
10858,415,8.0,84.0
10858,303,9.0,90.0
10858,112,8.0,79.0
10858,389,8.0,59.0
10858,417,5.0,83.0
10858,300,4.0,90.0
10858,299,11.0,87.0
10858,336,7.0,87.0
10862,299,3.0,75.0
10862,107,10.0,78.0
10862,300,5.0,78.0
10862,415,10.0,74.0
10862,307,3.0,76.0
10862,112,6.0,77.0
10862,303,12.0,78.0
10862,389,15.0,59.0
10862,336,6.0,77.0
10862,110,6.0,75.0
10862,338,11.0,59.0
10862,417,5.0,75.0
10872,110,9.0,81.0
10872,415,9.0,80.0
10872,336,7.0,81.0
10872,299,8.0,83.0
10872,389,5.0,51.0
10872,107,5.0,84.0
10872,112,5.0,77.0
10872,300,7.0,84.0
10872,307,15.0,84.0
10872,338,9.0,47.0
10872,303,5.0,84.0
10872,417,8.0,81.0
10876,336,7.0,82.0
10876,110,7.0,80.0
10876,107,7.0,81.0
10876,417,7.0,78.0
10876,415,7.0,79.0
10876,112,9.0,80.0
10876,303,9.0,83.0
10876,338,11.0,46.0
10876,307,6.0,81.0
10876,300,10.0,83.0
10876,299,8.0,80.0
10876,389,6.0,52.0
10882,300,10.0,91.0
10882,110,9.0,86.0
10882,338,7.0,42.0
10882,112,10.0,82.0
10882,336,7.0,90.0
10882,415,6.0,87.0
10882,303,5.0,91.0
10882,389,6.0,56.0
10882,299,8.0,88.0
10882,107,10.0,89.0
10882,417,7.0,86.0
10882,307,7.0,89.0
10911,303,9.0,82.0
10911,389,10.0,53.0
10911,299,6.0,79.0
10911,307,5.0,80.0
10911,300,9.0,82.0
10911,415,10.0,74.0
10911,336,6.0,81.0
10911,338,7.0,47.0
10911,417,13.0,81.0
10911,112,3.0,73.0
10911,107,4.0,80.0
10911,110,9.0,79.0
10926,307,6.0,79.0
10926,110,9.0,78.0
10926,303,9.0,81.0
10926,300,6.0,81.0
10926,338,7.0,52.0
10926,112,10.0,76.0
10926,336,5.0,80.0
10926,299,7.0,78.0
10926,389,8.0,58.0
10926,107,10.0,83.0
10926,417,8.0,80.0
10926,415,9.0,77.0
10974,336,6.0,93.0
10974,112,5.0,87.0
10974,300,2.0,96.0
10974,307,7.0,96.0
10974,417,7.0,89.0
10974,299,10.0,95.0
10974,303,8.0,96.0
10974,110,12.0,93.0
10974,389,5.0,51.0
10974,338,8.0,45.0
10974,415,7.0,92.0
10974,107,10.0,94.0
10985,107,11.0,82.0
10985,389,8.0,51.0
10985,307,13.0,80.0
10985,336,10.0,81.0
10985,415,5.0,80.0
10985,300,2.0,82.0
10985,112,9.0,79.0
10985,299,9.0,79.0
10985,338,6.0,53.0
10985,110,4.0,79.0
10985,417,7.0,81.0
10985,303,6.0,82.0
11000,300,11.0,91.0
11000,107,9.0,91.0
11000,336,5.0,92.0
11000,389,7.0,46.0
11000,303,9.0,91.0
11000,417,11.0,88.0
11000,299,4.0,90.0
11000,307,6.0,91.0
11000,338,10.0,50.0
11000,110,5.0,88.0
11000,415,12.0,83.0
11000,112,7.0,86.0
11005,336,6.0,83.0
11005,110,10.0,81.0
11005,303,6.0,84.0
11005,389,7.0,49.0
11005,417,8.0,81.0
11005,307,5.0,84.0
11005,299,11.0,83.0
11005,338,8.0,55.0
11005,107,10.0,82.0
11005,300,9.0,84.0
11005,415,8.0,78.0
11005,112,8.0,79.0
11007,307,6.0,76.0
11007,389,8.0,59.0
11007,417,8.0,79.0
11007,415,7.0,76.0
11007,110,11.0,75.0
11007,300,9.0,78.0
11007,336,8.0,77.0
11007,107,13.0,78.0
11007,338,7.0,57.0
11007,112,11.0,71.0
11007,299,7.0,75.0
11007,303,2.0,78.0
11033,110,12.0,76.0
11033,112,10.0,66.0
11033,336,12.0,76.0
11033,307,10.0,73.0
11033,303,1.0,75.0
11033,415,8.0,69.0
11033,389,7.0,50.0
11033,299,9.0,72.0
11033,107,4.0,75.0
11033,338,9.0,58.0
11033,300,5.0,75.0
11033,417,6.0,70.0
11037,336,10.0,85.0
11037,107,4.0,86.0
11037,300,6.0,88.0
11037,307,10.0,86.0
11037,389,11.0,59.0
11037,415,6.0,84.0
11037,110,6.0,85.0
11037,112,4.0,77.0
11037,303,6.0,88.0
11037,299,9.0,85.0
11037,417,9.0,87.0
11037,338,11.0,47.0
11086,300,7.0,84.0
11086,303,5.0,84.0
11086,415,7.0,78.0
11086,307,6.0,84.0
11086,336,8.0,83.0
11086,338,9.0,55.0
11086,112,10.0,83.0
11086,299,9.0,83.0
11086,417,7.0,79.0
11086,110,7.0,81.0
11086,389,8.0,37.0
11086,107,10.0,84.0
11102,303,6.0,82.0
11102,112,10.0,77.0
11102,389,6.0,53.0
11102,338,8.0,49.0
11102,107,7.0,80.0
11102,415,7.0,78.0
11102,300,9.0,82.0
11102,307,2.0,82.0
11102,336,7.0,79.0
11102,299,12.0,81.0
11102,110,10.0,81.0
11102,417,7.0,79.0
11115,112,10.0,80.0
11115,338,6.0,52.0
11115,336,6.0,82.0
11115,110,10.0,78.0
11115,300,12.0,83.0
11115,415,7.0,77.0
11115,303,11.0,83.0
11115,417,10.0,76.0
11115,307,2.0,81.0
11115,299,4.0,82.0
11115,107,9.0,83.0
11115,389,8.0,56.0
11118,307,11.0,86.0
11118,300,6.0,88.0
11118,417,6.0,83.0
11118,338,11.0,43.0
11118,389,11.0,55.0
11118,299,5.0,87.0
11118,112,8.0,79.0
11118,107,7.0,88.0
11118,110,4.0,89.0
11118,336,10.0,87.0
11118,415,9.0,84.0
11118,303,5.0,88.0
11130,303,7.0,90.0
11130,110,10.0,87.0
11130,107,8.0,88.0
11130,299,11.0,89.0
11130,336,4.0,87.0
11130,112,9.0,83.0
11130,415,7.0,82.0
11130,338,8.0,49.0
11130,300,5.0,90.0
11130,389,9.0,47.0
11130,417,7.0,85.0
11130,307,9.0,90.0
11131,300,6.0,95.0
11131,299,11.0,94.0
11131,303,8.0,95.0
11131,338,7.0,46.0
11131,110,7.0,92.0
11131,107,10.0,93.0
11131,112,12.0,86.0
11131,307,8.0,95.0
11131,336,3.0,92.0
11131,415,7.0,91.0
11131,417,7.0,88.0
11131,389,8.0,50.0
11155,299,11.0,92.0
11155,336,2.0,92.0
11155,389,5.0,54.0
11155,303,13.0,95.0
11155,300,9.0,95.0
11155,338,7.0,46.0
11155,307,6.0,93.0
11155,417,7.0,88.0
11155,110,9.0,90.0
11155,107,10.0,93.0
11155,112,4.0,86.0
11155,415,10.0,89.0
11158,389,8.0,49.0
11158,300,6.0,90.0
11158,110,6.0,87.0
11158,336,10.0,87.0
11158,415,7.0,88.0
11158,112,5.0,85.0
11158,303,6.0,90.0
11158,107,10.0,88.0
11158,299,8.0,91.0
11158,307,9.0,90.0
11158,338,8.0,43.0
11158,417,5.0,83.0
11168,415,7.0,80.0
11168,307,6.0,86.0
11168,300,7.0,86.0
11168,338,9.0,53.0
11168,417,9.0,83.0
11168,299,7.0,85.0
11168,107,7.0,86.0
11168,110,6.0,83.0
11168,389,11.0,45.0
11168,336,7.0,87.0
11168,112,10.0,81.0
11168,303,6.0,86.0
11207,417,8.0,86.0
11207,112,12.0,90.0
11207,303,7.0,93.0
11207,336,7.0,92.0
11207,110,7.0,90.0
11207,300,8.0,93.0
11207,338,5.0,48.0
11207,415,5.0,87.0
11207,307,9.0,93.0
11207,299,10.0,92.0
11207,107,6.0,93.0
11207,389,8.0,46.0
11208,338,4.0,52.0
11208,389,5.0,46.0
11208,300,6.0,91.0
11208,107,12.0,89.0
11208,417,8.0,88.0
11208,303,10.0,91.0
11208,336,8.0,90.0
11208,307,6.0,91.0
11208,110,7.0,88.0
11208,415,8.0,85.0
11208,299,9.0,90.0
11208,112,8.0,86.0
11214,338,11.0,42.0
11214,307,11.0,87.0
11214,303,5.0,89.0
11214,110,10.0,84.0
11214,415,5.0,85.0
11214,299,6.0,86.0
11214,389,8.0,56.0
11214,107,5.0,87.0
11214,417,8.0,84.0
11214,300,5.0,89.0
11214,336,11.0,86.0
11214,112,8.0,86.0
11224,417,8.0,85.0
11224,112,9.0,81.0
11224,300,7.0,90.0
11224,303,8.0,90.0
11224,307,7.0,88.0
11224,107,4.0,90.0
11224,338,10.0,45.0
11224,110,7.0,87.0
11224,415,8.0,84.0
11224,336,6.0,89.0
11224,299,10.0,87.0
11224,389,9.0,57.0
11234,415,8.0,88.0
11234,303,7.0,92.0
11234,107,8.0,90.0
11234,338,9.0,41.0
11234,112,11.0,87.0
11234,417,5.0,85.0
11234,307,6.0,92.0
11234,299,12.0,91.0
11234,110,5.0,89.0
11234,389,5.0,51.0
11234,336,10.0,91.0
11234,300,7.0,92.0
11246,299,9.0,94.0
11246,417,8.0,92.0
11246,107,7.0,95.0
11246,303,6.0,97.0
11246,300,10.0,97.0
11246,336,6.0,94.0
11246,307,10.0,95.0
11246,338,5.0,46.0
11246,389,5.0,50.0
11246,112,10.0,86.0
11246,415,8.0,89.0
11246,110,12.0,96.0
11276,417,10.0,83.0
11276,307,5.0,84.0
11276,389,4.0,53.0
11276,338,7.0,53.0
11276,112,11.0,79.0
11276,336,5.0,85.0
11276,300,12.0,86.0
11276,415,9.0,84.0
11276,299,5.0,83.0
11276,107,6.0,84.0
11276,303,11.0,86.0
11276,110,8.0,83.0
11277,338,8.0,50.0
11277,112,6.0,84.0
11277,417,11.0,88.0
11277,307,8.0,91.0
11277,110,9.0,88.0
11277,389,7.0,54.0
11277,300,7.0,93.0
11277,415,9.0,89.0
11277,107,9.0,91.0
11277,336,7.0,90.0
11277,299,6.0,90.0
11277,303,6.0,93.0
11302,389,8.0,54.0
11302,307,8.0,91.0
11302,303,7.0,93.0
11302,299,7.0,90.0
11302,338,5.0,44.0
11302,336,7.0,90.0
11302,112,5.0,84.0
11302,415,5.0,89.0
11302,417,9.0,86.0
11302,300,9.0,93.0
11302,110,10.0,88.0
11302,107,11.0,93.0
11319,303,9.0,84.0
11319,417,5.0,83.0
11319,112,11.0,83.0
11319,299,6.0,83.0
11319,307,5.0,84.0
11319,107,8.0,84.0
11319,300,6.0,84.0
11319,110,9.0,81.0
11319,389,8.0,47.0
11319,415,4.0,78.0
11319,336,11.0,81.0
11319,338,8.0,47.0
11325,415,11.0,82.0
11325,112,5.0,79.0
11325,300,11.0,88.0
11325,336,5.0,87.0
11325,107,7.0,86.0
11325,417,8.0,83.0
11325,389,7.0,57.0
11325,299,11.0,87.0
11325,307,6.0,86.0
11325,338,5.0,49.0
11325,110,6.0,85.0
11325,303,12.0,88.0
11353,389,7.0,61.0
11353,415,11.0,80.0
11353,299,7.0,83.0
11353,417,10.0,81.0
11353,303,7.0,86.0
11353,110,9.0,81.0
11353,336,7.0,85.0
11353,338,8.0,53.0
11353,112,5.0,79.0
11353,300,7.0,86.0
11353,107,9.0,84.0
11353,307,7.0,84.0
11358,338,8.0,49.0
11358,110,13.0,91.0
11358,300,7.0,94.0
11358,107,10.0,92.0
11358,417,4.0,87.0
11358,389,5.0,51.0
11358,336,7.0,93.0
11358,299,6.0,93.0
11358,307,8.0,94.0
11358,303,9.0,94.0
11358,112,7.0,87.0
11358,415,8.0,90.0
11385,110,8.0,90.0
11385,389,8.0,54.0
11385,299,12.0,92.0
11385,307,11.0,93.0
11385,107,10.0,95.0
11385,417,4.0,90.0
11385,336,6.0,92.0
11385,338,7.0,46.0
11385,300,10.0,95.0
11385,415,5.0,87.0
11385,303,6.0,95.0
11385,112,7.0,86.0
11387,299,13.0,88.0
11387,112,4.0,82.0
11387,417,7.0,84.0
11387,300,8.0,89.0
11387,415,11.0,81.0
11387,107,4.0,87.0
11387,307,9.0,89.0
11387,389,9.0,48.0
11387,303,10.0,89.0
11387,336,6.0,88.0
11387,110,7.0,90.0
