From Node ID, To Node ID, Edge Weight
6149,300,-1
6149,105,-1
6149,415,-1
6149,417,-1
6149,110,-1
6149,299,-1
6149,338,-1
6149,112,1
6149,336,-1
6149,307,-1
6149,303,-1
6149,389,-1
8094,299,-1
8094,415,-1
8094,303,-1
8094,300,-1
8094,307,-1
8094,110,-1
8094,112,-1
8094,417,-1
8094,107,-1
8094,338,1
8094,105,-1
8094,389,-1
8094,336,-1
2522,389,-1
2522,307,-1
2522,299,-1
2522,417,-1
2522,300,-1
2522,112,-1
2522,336,-1
2522,338,1
2522,415,-1
2522,110,-1
2522,303,-1
2522,107,-1
2522,105,-1
3148,107,-1
3148,112,-1
3148,307,-1
3148,303,-1
3148,300,-1
3148,415,-1
3148,338,1
3148,299,-1
3148,417,-1
3148,389,-1
3148,110,-1
3148,105,-1
3148,336,-1
7157,338,-1
7157,110,1
7157,336,-1
7157,105,-1
7157,299,-1
7157,389,-1
7157,300,-1
7157,417,-1
7157,107,-1
7157,303,-1
7157,112,-1
7157,415,-1
7157,307,-1
2523,389,-1
2523,417,-1
2523,107,-1
2523,299,-1
2523,336,-1
2523,338,1
2523,105,-1
2523,415,-1
2523,112,-1
2523,303,-1
2523,307,-1
2523,110,-1
2523,300,-1
9553,303,-1
9553,300,-1
9553,299,-1
9553,338,1
9553,415,-1
9553,107,-1
9553,110,-1
9553,112,-1
9553,336,-1
9553,389,-1
9553,105,-1
9553,417,-1
9553,307,-1
6878,107,-1
6878,338,1
6878,112,-1
6878,110,-1
6878,303,-1
6878,389,1
6878,415,-1
6878,307,-1
6878,336,-1
6878,105,-1
6878,417,-1
6878,300,-1
6878,299,-1
8949,107,-1
8949,415,1
8949,110,-1
8949,338,1
8949,112,-1
8949,307,-1
8949,389,1
8949,300,-1
8949,105,-1
8949,336,-1
8949,303,-1
8949,417,-1
8949,299,-1
3453,415,-1
3453,307,-1
3453,299,-1
3453,389,-1
3453,336,-1
3453,338,1
3453,107,-1
3453,105,-1
3453,112,-1
3453,303,-1
3453,110,-1
3453,417,-1
3453,300,-1
7627,338,-1
7627,307,-1
7627,112,-1
7627,300,-1
7627,415,-1
7627,389,-1
7627,105,-1
7627,417,-1
7627,110,-1
7627,303,-1
7627,107,-1
7627,336,1
7627,299,-1
3569,389,-1
3569,417,-1
3569,107,-1
3569,415,-1
3569,112,-1
3569,300,-1
3569,307,-1
3569,338,1
3569,303,-1
3569,105,-1
3569,110,-1
3569,299,-1
3569,336,-1
11705,307,-1
11705,299,-1
11705,107,-1
11705,336,-1
11705,338,-1
11705,112,-1
11705,110,1
11705,303,-1
11705,417,-1
11705,105,-1
11705,300,-1
11705,389,-1
11705,415,-1
10667,300,-1
10667,307,-1
10667,107,-1
10667,105,-1
10667,110,-1
10667,303,-1
10667,299,-1
10667,112,-1
10667,338,-1
10667,389,1
10667,336,-1
10667,415,-1
10667,417,-1
8806,110,-1
8806,338,-1
8806,417,-1
8806,336,-1
8806,107,-1
8806,112,-1
8806,415,1
8806,299,1
8806,389,-1
8806,303,-1
8806,300,-1
8806,307,-1
8806,105,-1
6870,338,1
6870,105,-1
6870,415,-1
6870,112,-1
6870,336,-1
6870,307,-1
6870,389,-1
6870,107,-1
6870,300,-1
6870,299,-1
6870,303,-1
6870,110,-1
6870,417,-1
12165,303,-1
12165,112,-1
12165,300,-1
12165,415,-1
12165,338,-1
12165,105,-1
12165,389,-1
12165,417,-1
12165,107,-1
12165,110,-1
12165,336,1
12165,307,-1
12165,299,-1
7931,105,-1
7931,107,-1
7931,110,-1
7931,300,-1
7931,389,1
7931,417,-1
7931,415,-1
7931,299,-1
7931,338,1
7931,112,-1
7931,307,-1
7931,303,-1
7931,336,-1
8952,338,1
8952,303,-1
8952,299,-1
8952,417,-1
8952,107,-1
8952,105,-1
8952,415,-1
8952,300,-1
8952,112,-1
8952,307,-1
8952,389,1
8952,110,-1
8952,336,-1
11870,299,-1
11870,336,1
11870,417,-1
11870,300,-1
11870,389,-1
11870,110,-1
11870,303,-1
11870,307,-1
11870,105,-1
11870,112,-1
11870,415,-1
11870,338,-1
11870,107,-1
2524,299,-1
2524,303,-1
2524,415,1
2524,307,-1
2524,300,-1
2524,107,-1
2524,338,-1
2524,110,-1
2524,336,-1
2524,105,-1
2524,417,-1
2524,112,-1
2524,389,-1
4572,300,-1
4572,417,-1
4572,107,-1
4572,415,-1
4572,299,-1
4572,105,-1
4572,112,1
4572,336,-1
4572,389,-1
4572,110,-1
4572,307,-1
4572,338,-1
4572,303,-1
4145,112,-1
4145,110,-1
4145,307,-1
4145,417,-1
4145,336,1
4145,107,-1
4145,299,-1
4145,389,-1
4145,105,-1
4145,415,-1
4145,303,-1
4145,338,-1
4145,300,-1
11997,299,-1
11997,338,1
11997,336,-1
11997,112,-1
11997,300,-1
11997,417,-1
11997,389,1
11997,415,-1
11997,303,-1
11997,107,-1
11997,110,-1
11997,307,-1
11997,105,-1
11998,338,-1
11998,389,1
11998,417,1
11998,303,-1
11998,112,-1
11998,415,-1
11998,336,-1
11998,300,-1
11998,107,-1
11998,105,-1
11998,307,-1
11998,110,-1
11998,299,-1
4320,112,-1
4320,415,-1
4320,105,-1
4320,389,-1
4320,110,-1
4320,300,-1
4320,299,-1
4320,107,-1
4320,303,-1
4320,338,-1
4320,417,-1
4320,336,1
4320,307,-1
3187,112,-1
3187,110,-1
3187,336,-1
3187,303,-1
3187,299,-1
3187,417,-1
3187,107,-1
3187,389,1
3187,105,-1
3187,300,-1
3187,338,-1
3187,307,-1
3187,415,-1
5560,300,-1
5560,303,-1
5560,105,-1
5560,415,-1
5560,107,-1
5560,110,-1
5560,336,-1
5560,417,-1
5560,307,-1
5560,112,-1
5560,389,1
5560,338,-1
5560,299,-1
4168,112,-1
4168,389,1
4168,299,-1
4168,336,-1
4168,417,-1
4168,303,-1
4168,107,-1
4168,338,1
4168,110,-1
4168,105,-1
4168,300,-1
4168,415,-1
4168,307,-1
5241,415,-1
5241,338,1
5241,110,1
5241,389,-1
5241,307,-1
5241,299,1
5241,417,-1
5241,112,-1
5241,105,-1
5241,107,-1
5241,300,-1
5241,336,-1
5241,303,-1
1634,107,-1
1634,389,-1
1634,307,-1
1634,105,-1
1634,300,-1
1634,303,-1
1634,110,-1
1634,415,-1
1634,112,-1
1634,299,-1
1634,417,-1
1634,338,1
1634,336,-1
8567,336,-1
8567,389,-1
8567,110,-1
8567,300,-1
8567,307,-1
8567,112,-1
8567,338,-1
8567,105,-1
8567,107,-1
8567,415,-1
8567,417,-1
8567,303,-1
8567,299,1
4938,336,-1
4938,307,-1
4938,338,-1
4938,105,-1
4938,300,-1
4938,299,1
4938,110,-1
4938,107,-1
4938,112,-1
4938,415,-1
4938,389,-1
4938,417,-1
4938,303,-1
9558,112,-1
9558,303,-1
9558,105,-1
9558,110,-1
9558,389,1
9558,415,-1
9558,107,-1
9558,417,-1
9558,336,-1
9558,307,-1
9558,338,-1
9558,300,-1
9558,299,-1
12708,338,1
12708,417,-1
12708,107,-1
12708,415,-1
12708,336,-1
12708,299,-1
12708,303,-1
12708,307,-1
12708,112,-1
12708,389,-1
12708,300,-1
12708,105,-1
12708,110,-1
3627,107,-1
3627,338,1
3627,299,-1
3627,105,-1
3627,303,-1
3627,307,-1
3627,415,-1
3627,417,-1
3627,112,-1
3627,336,-1
3627,300,-1
3627,389,-1
3627,110,-1
9219,299,-1
9219,110,-1
9219,336,-1
9219,303,-1
9219,417,-1
9219,389,-1
9219,112,-1
9219,105,-1
9219,307,-1
9219,107,-1
9219,300,-1
9219,338,1
9219,415,-1
12432,338,-1
12432,107,-1
12432,336,1
12432,415,-1
12432,417,-1
12432,389,-1
12432,303,-1
12432,300,-1
12432,112,-1
12432,307,-1
12432,299,-1
12432,105,-1
12432,110,-1
11319,107,-1
11319,105,-1
11319,389,1
11319,299,-1
11319,110,-1
11319,415,1
11319,112,-1
11319,300,-1
11319,417,-1
11319,336,-1
11319,338,1
11319,307,-1
11319,303,-1
12169,110,-1
12169,303,-1
12169,415,-1
12169,300,-1
12169,299,-1
12169,307,-1
12169,417,-1
12169,107,-1
12169,112,-1
12169,338,1
12169,389,-1
12169,105,-1
12169,336,-1
2695,303,-1
2695,107,-1
2695,110,-1
2695,112,-1
2695,389,-1
2695,307,-1
2695,415,-1
2695,299,-1
2695,338,-1
2695,105,-1
2695,336,1
2695,417,-1
2695,300,-1
8957,107,-1
8957,307,-1
8957,336,-1
8957,303,-1
8957,417,-1
8957,389,-1
8957,338,1
8957,105,-1
8957,112,-1
8957,300,-1
8957,299,-1
8957,415,-1
8957,110,-1
7188,107,-1
7188,110,-1
7188,300,-1
7188,299,-1
7188,307,-1
7188,417,-1
7188,336,-1
7188,338,1
7188,105,-1
7188,389,-1
7188,303,-1
7188,415,-1
7188,112,-1
4134,307,-1
4134,110,-1
4134,417,-1
4134,336,-1
4134,112,-1
4134,415,-1
4134,338,1
4134,299,-1
4134,107,-1
4134,300,-1
4134,105,-1
4134,389,-1
4134,303,-1
12496,110,-1
12496,389,1
12496,303,-1
12496,299,-1
12496,112,-1
12496,338,1
12496,300,-1
12496,105,-1
12496,107,-1
12496,336,-1
12496,417,-1
12496,307,-1
12496,415,-1
12497,417,-1
12497,105,1
12497,336,-1
12497,112,1
12497,299,-1
12497,107,-1
12497,415,-1
12497,303,-1
12497,110,1
12497,307,-1
12497,300,-1
12497,389,1
12497,338,-1
4169,110,-1
4169,307,-1
4169,389,-1
4169,105,-1
4169,338,1
4169,303,-1
4169,107,-1
4169,336,-1
4169,415,-1
4169,299,-1
4169,417,-1
4169,112,-1
4169,300,-1
3879,107,-1
3879,105,-1
3879,303,-1
3879,110,-1
3879,415,-1
3879,338,1
3879,417,-1
3879,300,-1
3879,389,-1
3879,307,-1
3879,112,-1
3879,299,-1
3879,336,-1
7937,105,-1
7937,299,-1
7937,110,-1
7937,389,-1
7937,112,-1
7937,415,-1
7937,300,-1
7937,307,-1
7937,338,-1
7937,107,-1
7937,417,-1
7937,303,-1
7937,336,1
12172,303,-1
12172,299,-1
12172,107,-1
12172,417,-1
12172,338,-1
12172,415,-1
12172,307,-1
12172,300,-1
12172,112,-1
12172,336,-1
12172,389,1
12172,105,-1
12172,110,-1
8568,299,-1
8568,110,-1
8568,105,-1
8568,417,-1
8568,300,-1
8568,336,1
8568,389,-1
8568,338,-1
8568,415,-1
8568,107,-1
8568,303,-1
8568,112,-1
8568,307,-1
3880,105,-1
3880,300,-1
3880,415,-1
3880,417,-1
3880,110,-1
3880,336,-1
3880,107,-1
3880,299,-1
3880,112,-1
3880,338,1
3880,389,-1
3880,303,-1
3880,307,-1
1656,389,1
1656,415,-1
1656,417,-1
1656,303,-1
1656,112,-1
1656,299,-1
1656,107,-1
1656,105,-1
1656,307,-1
1656,300,-1
1656,338,1
1656,110,-1
1656,336,-1
7940,112,-1
7940,338,1
7940,110,-1
7940,336,-1
7940,300,-1
7940,105,-1
7940,303,-1
7940,299,-1
7940,417,-1
7940,415,-1
7940,307,-1
7940,389,1
7940,107,-1
4945,338,1
4945,336,-1
4945,299,-1
4945,300,-1
4945,389,1
4945,415,-1
4945,110,-1
4945,112,-1
4945,307,-1
4945,303,-1
4945,417,-1
4945,107,-1
4945,105,-1
9566,336,-1
9566,389,-1
9566,303,-1
9566,417,-1
9566,107,-1
9566,112,-1
9566,105,-1
9566,415,-1
9566,299,-1
9566,300,-1
9566,110,-1
9566,307,-1
9566,338,1
1216,415,-1
1216,417,1
1216,299,-1
1216,338,-1
1216,107,-1
1216,303,-1
1216,336,-1
1216,389,-1
1216,112,-1
1216,110,-1
1216,105,-1
1216,300,-1
1216,307,-1
4581,300,-1
4581,110,-1
4581,107,-1
4581,299,-1
4581,303,-1
4581,389,1
4581,417,-1
4581,307,-1
4581,336,-1
4581,105,-1
4581,112,-1
4581,415,-1
4581,338,1
5698,336,-1
5698,105,-1
5698,389,-1
5698,299,-1
5698,300,-1
5698,415,-1
5698,303,-1
5698,110,-1
5698,417,-1
5698,338,1
5698,307,-1
5698,112,-1
5698,107,-1
11325,112,-1
11325,300,-1
11325,303,-1
11325,338,1
11325,107,1
11325,389,-1
11325,336,-1
11325,415,-1
11325,307,-1
11325,110,-1
11325,105,-1
11325,299,-1
11325,417,-1
1422,303,-1
1422,389,1
1422,336,-1
1422,415,-1
1422,299,-1
1422,107,-1
1422,110,1
1422,338,1
1422,307,-1
1422,112,-1
1422,300,-1
1422,105,-1
1422,417,-1
8577,107,-1
8577,338,1
8577,389,-1
8577,415,-1
8577,307,-1
8577,110,-1
8577,303,-1
8577,299,-1
8577,105,-1
8577,336,-1
8577,417,-1
8577,112,-1
8577,300,-1
12504,417,-1
12504,336,-1
12504,389,1
12504,110,-1
12504,299,-1
12504,303,-1
12504,415,-1
12504,107,-1
12504,300,-1
12504,112,-1
12504,307,-1
12504,338,-1
12504,105,-1
9141,303,-1
9141,417,-1
9141,105,-1
9141,307,-1
9141,110,-1
9141,299,-1
9141,336,-1
9141,389,-1
9141,300,-1
9141,415,-1
9141,107,-1
9141,112,-1
9141,338,1
6754,336,-1
6754,105,-1
6754,389,-1
6754,303,-1
6754,299,-1
6754,107,-1
6754,300,-1
6754,415,-1
6754,112,-1
6754,338,1
6754,417,-1
6754,307,-1
6754,110,-1
7735,299,-1
7735,110,-1
7735,338,1
7735,417,-1
7735,303,-1
7735,300,-1
7735,105,-1
7735,112,-1
7735,107,-1
7735,415,-1
7735,389,-1
7735,307,-1
7735,336,-1
3707,107,-1
3707,338,1
3707,303,-1
3707,110,-1
3707,112,-1
3707,389,-1
3707,336,-1
3707,300,-1
3707,415,-1
3707,105,-1
3707,299,-1
3707,307,-1
3707,417,-1
11515,110,-1
11515,417,1
11515,336,-1
11515,300,-1
11515,107,-1
11515,112,-1
11515,307,-1
11515,299,-1
11515,389,1
11515,105,-1
11515,303,-1
11515,415,-1
11515,338,1
4174,105,-1
4174,303,-1
4174,417,-1
4174,110,-1
4174,107,-1
4174,338,-1
4174,299,-1
4174,336,-1
4174,112,-1
4174,389,1
4174,300,-1
4174,307,-1
4174,415,-1
11224,303,-1
11224,112,-1
11224,299,-1
11224,415,-1
11224,105,-1
11224,107,-1
11224,307,-1
11224,338,1
11224,300,-1
11224,110,-1
11224,417,-1
11224,389,-1
11224,336,-1
10911,415,1
10911,299,-1
10911,110,-1
10911,417,-1
10911,338,1
10911,105,-1
10911,112,-1
10911,300,-1
10911,303,-1
10911,336,-1
10911,389,-1
10911,307,-1
10911,107,-1
1417,112,-1
1417,105,-1
1417,299,-1
1417,417,-1
1417,303,-1
1417,389,-1
1417,307,-1
1417,336,-1
1417,110,-1
1417,300,-1
1417,107,-1
1417,415,-1
1417,338,1
12142,415,-1
12142,338,-1
12142,336,-1
12142,307,-1
12142,299,-1
12142,105,-1
12142,112,1
12142,303,-1
12142,417,-1
12142,300,-1
12142,389,-1
12142,110,-1
12142,107,-1
8868,417,-1
8868,112,-1
8868,336,-1
8868,300,-1
8868,105,-1
8868,303,-1
8868,110,-1
8868,338,1
8868,107,-1
8868,389,-1
8868,307,-1
8868,415,-1
8868,299,-1
1395,307,-1
1395,389,1
1395,299,-1
1395,338,-1
1395,107,-1
1395,112,-1
1395,300,-1
1395,303,-1
1395,417,-1
1395,110,-1
1395,336,-1
1395,105,-1
1395,415,-1
4586,389,-1
4586,105,-1
4586,299,-1
4586,107,-1
4586,307,-1
4586,338,1
4586,415,-1
4586,112,-1
4586,336,-1
4586,110,-1
4586,417,-1
4586,303,-1
4586,300,-1
8967,110,-1
8967,105,-1
8967,336,-1
8967,338,-1
8967,303,-1
8967,112,-1
8967,307,-1
8967,415,-1
8967,107,-1
8967,417,-1
8967,300,-1
8967,389,1
8967,299,-1
3709,307,-1
3709,107,-1
3709,110,-1
3709,389,-1
3709,417,-1
3709,336,-1
3709,300,-1
3709,303,-1
3709,338,1
3709,299,-1
3709,112,-1
3709,415,-1
3709,105,-1
3801,107,-1
3801,389,-1
3801,112,-1
3801,417,-1
3801,415,-1
3801,303,-1
3801,300,-1
3801,299,-1
3801,110,-1
3801,336,-1
3801,307,-1
3801,105,-1
3801,338,1
7947,107,-1
7947,417,-1
7947,307,-1
7947,300,-1
7947,336,-1
7947,415,-1
7947,110,-1
7947,112,-1
7947,338,-1
7947,389,1
7947,299,-1
7947,303,-1
7947,105,-1
11882,417,-1
11882,300,-1
11882,336,-1
11882,110,-1
11882,338,1
11882,303,-1
11882,112,-1
11882,299,-1
11882,307,-1
11882,105,-1
11882,107,-1
11882,415,-1
11882,389,-1
9178,336,-1
9178,417,-1
9178,307,-1
9178,300,-1
9178,110,-1
9178,389,-1
9178,303,-1
9178,299,-1
9178,338,1
9178,105,-1
9178,112,-1
9178,415,-1
9178,107,-1
2658,300,-1
2658,299,-1
2658,110,-1
2658,107,-1
2658,105,-1
2658,415,-1
2658,307,-1
2658,303,-1
2658,417,-1
2658,336,-1
2658,338,1
2658,389,-1
2658,112,-1
8169,105,-1
8169,389,1
8169,303,-1
8169,338,1
8169,299,-1
8169,417,-1
8169,112,-1
8169,336,-1
8169,107,-1
8169,300,-1
8169,307,-1
8169,110,-1
8169,415,-1
7949,338,-1
7949,389,1
7949,112,-1
7949,415,-1
7949,105,-1
7949,303,-1
7949,299,-1
7949,417,-1
7949,336,-1
7949,300,-1
7949,307,-1
7949,107,-1
7949,110,-1
5024,415,-1
5024,300,-1
5024,112,-1
5024,338,1
5024,105,-1
5024,107,-1
5024,417,-1
5024,110,-1
5024,336,-1
5024,307,-1
5024,303,-1
5024,299,-1
5024,389,-1
6891,417,-1
6891,299,-1
6891,107,-1
6891,112,-1
6891,105,-1
6891,110,1
6891,307,-1
6891,338,-1
6891,389,-1
6891,303,-1
6891,415,-1
6891,300,-1
6891,336,-1
8583,417,-1
8583,303,-1
8583,338,-1
8583,300,-1
8583,105,-1
8583,107,-1
8583,415,-1
8583,112,-1
8583,110,-1
8583,389,1
8583,336,-1
8583,307,-1
8583,299,-1
9183,417,-1
9183,300,-1
9183,415,-1
9183,303,-1
9183,307,-1
9183,389,-1
9183,299,-1
9183,338,1
9183,105,-1
9183,336,-1
9183,110,-1
9183,107,-1
9183,112,-1
3993,336,-1
3993,299,-1
3993,338,-1
3993,417,-1
3993,110,1
3993,303,-1
3993,307,-1
3993,105,1
3993,300,-1
3993,107,-1
3993,415,-1
3993,112,-1
3993,389,-1
1665,300,-1
1665,107,-1
1665,417,-1
1665,105,-1
1665,415,-1
1665,110,-1
1665,303,-1
1665,338,1
1665,389,-1
1665,336,-1
1665,112,-1
1665,299,-1
1665,307,-1
9239,307,-1
9239,415,-1
9239,107,-1
9239,417,1
9239,338,1
9239,105,-1
9239,389,-1
9239,300,-1
9239,110,-1
9239,112,-1
9239,299,-1
9239,303,-1
9239,336,-1
5577,110,-1
5577,307,-1
5577,105,-1
5577,300,-1
5577,415,1
5577,389,1
5577,336,-1
5577,338,1
5577,112,1
5577,299,-1
5577,107,-1
5577,303,-1
5577,417,-1
3813,107,-1
3813,112,-1
3813,110,-1
3813,415,-1
3813,336,-1
3813,417,-1
3813,299,-1
3813,389,-1
3813,105,-1
3813,303,-1
3813,300,-1
3813,338,1
3813,307,-1
12805,415,-1
12805,417,-1
12805,303,-1
12805,307,-1
12805,107,-1
12805,299,-1
12805,105,-1
12805,336,-1
12805,112,-1
12805,110,-1
12805,300,-1
12805,338,-1
12805,389,1
9185,389,-1
9185,107,-1
9185,336,-1
9185,112,-1
9185,299,-1
9185,300,-1
9185,307,-1
9185,105,-1
9185,415,-1
9185,338,1
9185,303,-1
9185,417,-1
9185,110,-1
4613,300,-1
4613,336,-1
4613,338,-1
4613,105,-1
4613,107,-1
4613,307,-1
4613,417,-1
4613,112,-1
4613,110,-1
4613,415,-1
4613,299,-1
4613,389,1
4613,303,-1
7103,336,-1
7103,299,-1
7103,107,-1
7103,112,-1
7103,415,-1
7103,417,-1
7103,303,-1
7103,110,-1
7103,105,-1
7103,307,-1
7103,338,1
7103,389,-1
7103,300,-1
6123,336,-1
6123,417,-1
6123,300,-1
6123,107,-1
6123,110,-1
6123,307,-1
6123,389,1
6123,415,-1
6123,338,-1
6123,112,-1
6123,299,-1
6123,105,-1
6123,303,-1
11900,303,-1
11900,417,-1
11900,307,-1
11900,107,-1
11900,112,-1
11900,415,-1
11900,338,1
11900,300,-1
11900,336,-1
11900,389,1
11900,299,-1
11900,110,-1
11900,105,-1
11653,107,-1
11653,299,-1
11653,300,-1
11653,415,1
11653,307,-1
11653,110,-1
11653,417,-1
11653,336,-1
11653,105,-1
11653,338,1
11653,389,1
11653,112,-1
11653,303,-1
4156,105,-1
4156,110,-1
4156,107,-1
4156,303,-1
4156,389,-1
4156,299,-1
4156,338,1
4156,307,-1
4156,112,-1
4156,336,-1
4156,300,-1
4156,417,-1
4156,415,-1
10705,107,-1
10705,110,-1
10705,303,-1
10705,299,-1
10705,336,-1
10705,307,-1
10705,112,-1
10705,105,-1
10705,338,-1
10705,415,-1
10705,417,-1
10705,300,-1
10705,389,1
11787,300,-1
11787,338,1
11787,417,1
11787,307,-1
11787,336,-1
11787,110,-1
11787,112,-1
11787,389,-1
11787,299,-1
11787,105,-1
11787,107,-1
11787,415,-1
11787,303,-1
5264,389,-1
5264,336,-1
5264,415,-1
5264,307,-1
5264,110,-1
5264,300,-1
5264,105,-1
5264,417,-1
5264,338,1
5264,107,-1
5264,299,-1
5264,303,-1
5264,112,-1
8176,336,-1
8176,299,1
8176,300,-1
8176,417,-1
8176,110,-1
8176,105,-1
8176,338,1
8176,415,-1
8176,107,-1
8176,112,-1
8176,389,-1
8176,303,-1
8176,307,-1
7745,336,1
7745,105,-1
7745,417,-1
7745,299,-1
7745,307,-1
7745,110,-1
7745,389,-1
7745,300,-1
7745,112,-1
7745,338,-1
7745,303,-1
7745,107,-1
7745,415,-1
7744,307,-1
7744,338,1
7744,336,-1
7744,105,-1
7744,110,-1
7744,300,-1
7744,389,-1
7744,299,-1
7744,112,-1
7744,415,-1
7744,303,-1
7744,417,-1
7744,107,-1
9473,307,-1
9473,338,1
9473,299,1
9473,389,1
9473,303,-1
9473,300,-1
9473,110,-1
9473,112,-1
9473,415,1
9473,336,-1
9473,105,-1
9473,107,-1
9473,417,-1
10711,110,-1
10711,338,1
10711,105,-1
10711,415,-1
10711,336,-1
10711,107,-1
10711,299,-1
10711,389,-1
10711,112,-1
10711,300,-1
10711,307,-1
10711,303,-1
10711,417,-1
1654,303,-1
1654,336,1
1654,300,-1
1654,389,-1
1654,299,-1
1654,338,-1
1654,105,-1
1654,415,-1
1654,107,-1
1654,110,-1
1654,307,-1
1654,417,-1
1654,112,-1
5706,303,-1
5706,415,-1
5706,300,-1
5706,105,-1
5706,338,1
5706,389,-1
5706,112,-1
5706,336,-1
5706,299,-1
5706,307,-1
5706,110,-1
5706,107,-1
5706,417,-1
8837,338,-1
8837,307,-1
8837,299,-1
8837,303,-1
8837,110,1
8837,389,-1
8837,336,-1
8837,417,-1
8837,415,-1
8837,105,1
8837,107,-1
8837,112,-1
8837,300,-1
1003,389,1
1003,307,-1
1003,417,-1
1003,112,-1
1003,300,-1
1003,107,-1
1003,110,-1
1003,299,-1
1003,415,-1
1003,303,-1
1003,338,-1
1003,105,-1
1003,336,-1
11645,417,-1
11645,303,-1
11645,336,-1
11645,415,-1
11645,112,-1
11645,300,-1
11645,338,1
11645,389,-1
11645,110,-1
11645,299,-1
11645,307,-1
11645,107,-1
11645,105,-1
9162,417,-1
9162,107,-1
9162,299,-1
9162,389,1
9162,300,-1
9162,415,-1
9162,112,-1
9162,110,-1
9162,336,-1
9162,338,-1
9162,105,-1
9162,303,-1
9162,307,-1
11791,107,-1
11791,307,-1
11791,110,-1
11791,303,-1
11791,389,-1
11791,338,1
11791,299,-1
11791,112,-1
11791,105,-1
11791,300,-1
11791,336,-1
11791,417,-1
11791,415,-1
11792,300,-1
11792,303,-1
11792,299,-1
11792,112,-1
11792,415,-1
11792,338,1
11792,336,-1
11792,107,-1
11792,105,-1
11792,417,-1
11792,389,-1
11792,307,-1
11792,110,-1
5034,415,1
5034,303,-1
5034,307,-1
5034,299,-1
5034,105,-1
5034,107,-1
5034,336,-1
5034,389,-1
5034,417,-1
5034,110,-1
5034,112,-1
5034,300,-1
5034,338,-1
8543,307,-1
8543,338,-1
8543,336,-1
8543,112,-1
8543,389,-1
8543,303,-1
8543,107,-1
8543,415,1
8543,105,-1
8543,417,-1
8543,300,-1
8543,110,-1
8543,299,-1
11906,389,-1
11906,110,-1
11906,415,-1
11906,307,-1
11906,303,-1
11906,338,1
11906,105,-1
11906,107,-1
11906,299,-1
11906,336,-1
11906,417,-1
11906,300,-1
11906,112,-1
11234,107,-1
11234,112,-1
11234,299,-1
11234,415,-1
11234,105,-1
11234,303,-1
11234,338,1
11234,336,-1
11234,417,-1
11234,110,-1
11234,389,1
11234,307,-1
11234,300,-1
9583,110,-1
9583,417,-1
9583,299,-1
9583,303,-1
9583,307,-1
9583,338,1
9583,389,-1
9583,107,-1
9583,112,-1
9583,300,-1
9583,336,-1
9583,415,-1
9583,105,-1
5708,415,-1
5708,107,-1
5708,307,-1
5708,303,-1
5708,105,-1
5708,110,-1
5708,112,-1
5708,299,-1
5708,336,-1
5708,300,-1
5708,417,-1
5708,338,1
5708,389,-1
7957,105,-1
7957,338,1
7957,415,-1
7957,389,-1
7957,107,-1
7957,299,-1
7957,300,-1
7957,110,-1
7957,417,-1
7957,307,-1
7957,303,-1
7957,336,-1
7957,112,-1
11648,303,-1
11648,110,-1
11648,389,-1
11648,105,-1
11648,338,-1
11648,415,-1
11648,336,-1
11648,307,-1
11648,107,-1
11648,417,-1
11648,300,-1
11648,299,-1
11648,112,1
12455,105,-1
12455,303,-1
12455,300,-1
12455,307,-1
12455,299,-1
12455,338,1
12455,415,-1
12455,417,-1
12455,336,-1
12455,389,1
12455,112,-1
12455,107,-1
12455,110,-1
4318,389,-1
4318,336,-1
4318,338,1
4318,107,-1
4318,300,-1
4318,417,-1
4318,299,-1
4318,415,-1
4318,303,-1
4318,307,-1
4318,105,-1
4318,112,-1
4318,110,-1
5688,300,-1
5688,112,-1
5688,307,-1
5688,389,1
5688,336,-1
5688,303,-1
5688,415,-1
5688,338,1
5688,107,-1
5688,105,-1
5688,299,-1
5688,417,1
5688,110,-1
7750,110,-1
7750,300,-1
7750,336,1
7750,415,-1
7750,303,-1
7750,389,-1
7750,338,-1
7750,112,-1
7750,105,-1
7750,107,-1
7750,299,-1
7750,417,-1
7750,307,-1
11892,110,-1
11892,336,-1
11892,299,-1
11892,415,-1
11892,105,-1
11892,417,-1
11892,107,-1
11892,389,-1
11892,307,-1
11892,112,-1
11892,303,-1
11892,338,1
11892,300,-1
9476,107,-1
9476,112,-1
9476,105,-1
9476,389,-1
9476,415,-1
9476,299,-1
9476,338,1
9476,417,-1
9476,307,-1
9476,300,-1
9476,336,-1
9476,110,-1
9476,303,-1
5039,338,1
5039,303,-1
5039,417,1
5039,415,-1
5039,107,-1
5039,336,-1
5039,105,-1
5039,299,-1
5039,112,-1
5039,110,-1
5039,307,-1
5039,389,-1
5039,300,-1
11657,107,-1
11657,307,-1
11657,299,-1
11657,110,-1
11657,336,-1
11657,112,-1
11657,303,-1
11657,389,1
11657,300,-1
11657,417,-1
11657,105,-1
11657,338,1
11657,415,-1
1287,299,-1
1287,300,-1
1287,307,-1
1287,389,1
1287,417,-1
1287,105,-1
1287,338,-1
1287,336,-1
1287,303,-1
1287,107,-1
1287,112,-1
1287,415,-1
1287,110,-1
4341,300,-1
4341,303,-1
4341,107,-1
4341,112,-1
4341,389,-1
4341,105,-1
4341,299,-1
4341,415,-1
4341,338,1
4341,110,-1
4341,336,-1
4341,417,-1
4341,307,-1
8549,303,-1
8549,105,-1
8549,415,-1
